ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes,Grammaticality_Explanation,Repair_Status
70fa718970afaecefc0b2f35b781e30a77c85aef40bd789cc422c95b92a896d6_alt_would,70fa718970afaecefc0b2f35b781e30a77c85aef40bd789cc422c95b92a896d6,My boss told us all today that there might be lay offs coming.,would,My boss told us all today that there *would* be lay offs coming.,"",might,would,possibility_to_conditional_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'would'. Strategy: possibility_to_conditional_substitution. Please verify grammaticality and classify modal categories.,"The modal *would* is correctly used in reported speech to express a future event relative to the past context. Its form, placement, and agreement are all appropriate.",""
70fa718970afaecefc0b2f35b781e30a77c85aef40bd789cc422c95b92a896d6_alt_ought_to,70fa718970afaecefc0b2f35b781e30a77c85aef40bd789cc422c95b92a896d6,My boss told us all today that there might be lay offs coming.,ought to,My boss told us all today that there *ought to* be lay offs coming.,"",might,ought to,possibility_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'ought to'. Strategy: possibility_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The modal phrase *ought to* is correctly used with the infinitive *be* in the subordinate clause ""that there ought to be layoffs coming."" It is in the proper form and placement, and the clause context is appropriate.",""
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_orig,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",might,"Yeah, I try to really value my friendships, as you never know when they *might* end for some unknown reason.","",might,might,original,original,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",epistemic,possibility,yes,1,Original sentence from dataset. Modal: 'might'. Verified and complete.,"",""
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_can,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",can,"Yeah, I try to really value my friendships, as you never know when they *can* end for some unknown reason.","",might,can,possibility_to_impossibility,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'can'. Strategy: possibility_to_impossibility. Please verify grammaticality and classify modal categories.,"The modal *can* is correctly used to express possibility in the subordinate clause ""when they can end,"" with proper form, placement, and subject‑verb agreement.",""
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_could,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",could,"Yeah, I try to really value my friendships, as you never know when they *could* end for some unknown reason.","",might,could,possibility_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'could'. Strategy: possibility_to_ability_substitution. Please verify grammaticality and classify modal categories.,"The modal 'could' is correctly used in the subordinate clause 'when they could end', with proper form, placement, and subject agreement.",""
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_may,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",may,"Yeah, I try to really value my friendships, as you never know when they *may* end for some unknown reason.","",might,may,possibility_to_permission_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'may'. Strategy: possibility_to_permission_substitution. Please verify grammaticality and classify modal categories.,"The modal *may* is correctly used with the base form *end* in the subordinate clause ""when they may end."" The subject *they* agrees with the verb, and the modal expresses possibility, which is appropriate in the context ""you never know when they may end.""",""
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_must,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",must,"Yeah, I try to really value my friendships, as you never know when they *must end* for some unknown reason.","",might,must,possibility_to_necessity,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'must'. Strategy: possibility_to_necessity. Please verify grammaticality and classify modal categories.,"The modal *must* is correctly formed with the base form *end*, agrees with the plural subject *they*, and is placed appropriately in the subordinate clause. However, the choice of *must* in this context is somewhat unnatural; idiomatic alternatives would be *will end* or *might end*.",api
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_shall,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",shall,"Yeah, I try to really value my friendships, as you never know when they *shall end* for some unknown reason.","",might,shall,possibility_to_obligation_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'shall'. Strategy: possibility_to_obligation_substitution. Please verify grammaticality and classify modal categories.,"The modal *shall* is correctly used with the subject *they* and the infinitive *end*; it is a grammatical future-tense construction, though somewhat archaic in contemporary usage.",api
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_should,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",should,"Yeah, I try to really value my friendships, as you never know when they *should have* ended for some unknown reason.","",might,should,possibility_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'should'. Strategy: possibility_to_advice_substitution. Please verify grammaticality and classify modal categories.,The modal perfect form *should have* is correctly formed and appropriately placed in the clause.,api
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_will,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",will,"Yeah, I try to really value my friendships, as you never know when they *will* end for some unknown reason.","",might,will,possibility_to_prediction,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'will'. Strategy: possibility_to_prediction. Please verify grammaticality and classify modal categories.,"The modal *will* is correctly used to indicate future time in the clause ""when they will end."" While the present tense ""when they end"" is more idiomatic in time clauses, using *will* is still grammatically acceptable.",""
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_would,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",would,"Yeah, I try to really value my friendships, as you never know when they *would have ended* for some unknown reason.","",might,would,possibility_to_conditional_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,no,0,Modal substitution: 'might' → 'would'. Strategy: possibility_to_conditional_substitution. Please verify grammaticality and classify modal categories.,"The clause *would have ended* is a perfect conditional that implies a hypothetical past event. In the context of ""you never know when they would have ended for some unknown reason,"" the speaker is referring to a real, possible future event (the friendship ending). The appropriate modal would be *would end*, *might end*, or *could end*. Thus, the marked form is not grammatically acceptable here.",api
07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2_alt_ought_to,07ffb6f4df9dfac06f8af31ea6ef3a58cfe50b5574c0aa5b5a318194e97890a2,"Yeah, I try to really value my friendships, as you never know when they might end for some unknown reason.",ought to,"Yeah, I try to really value my friendships, as you never know when they *ought to* end for some unknown reason.","",might,ought to,possibility_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'ought to'. Strategy: possibility_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The modal phrase *ought to* is correctly formed, placed, and agrees with the subject *they*. It is a grammatical construction, even though the overall sentence may sound awkward semantically.",""
efdf6bedb34b15b13979bb911b057f71c0bf4179ad11e4ded497735e9d6570d5_orig,efdf6bedb34b15b13979bb911b057f71c0bf4179ad11e4ded497735e9d6570d5,Ugh do you have any security camera that might have captured what happened?,might,Ugh do you have any security camera that *might* have captured what happened?,"",might,might,original,original,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",epistemic,possibility,yes,1,Original sentence from dataset. Modal: 'might'. Verified and complete.,"",""
efdf6bedb34b15b13979bb911b057f71c0bf4179ad11e4ded497735e9d6570d5_alt_can,efdf6bedb34b15b13979bb911b057f71c0bf4179ad11e4ded497735e9d6570d5,Ugh do you have any security camera that might have captured what happened?,can,Ugh do you have any security camera that *can* have captured what happened?,"",might,can,possibility_to_impossibility,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'might' → 'can'. Strategy: possibility_to_impossibility. Please verify grammaticality and classify modal categories.,"The modal *can* is correctly formed and placed before the perfect infinitive *have captured*. While the construction *can have captured* is grammatical, it is somewhat unusual in this context where *could have captured* would be more idiomatic. However, the modal itself is acceptable.",""
